episode_id,rung,rep,label,was_correct,now_correct,now_correct_checks_parser,resumed_from,steps_before,steps_after,model_calls,checks_flag_before,checks_flag_after
organic-demo-074,specific,2,incomplete,False,True,True,7,9,12,5,True,False
organic-demo-074,specific,3,incomplete,False,True,True,7,9,12,5,True,False
organic-demo-074,adaptive,1,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-074,adaptive,2,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-074,adaptive,3,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-074,recompute,1,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-074,recompute,2,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-074,recompute,3,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-078,none,1,hallucinated,False,False,False,12,12,12,0,True,True
organic-demo-078,none,2,hallucinated,False,False,False,12,12,12,0,True,True
organic-demo-078,none,3,hallucinated,False,False,False,12,12,12,0,True,True
organic-demo-078,resample,1,hallucinated,False,False,False,10,12,12,2,True,True
organic-demo-078,resample,2,hallucinated,False,False,False,10,12,12,2,True,True
organic-demo-078,resample,3,hallucinated,False,False,False,10,12,12,2,True,True
organic-demo-078,generic,1,hallucinated,False,True,True,10,12,12,2,True,False
organic-demo-078,generic,2,hallucinated,False,True,True,10,12,12,2,True,False
organic-demo-078,generic,3,hallucinated,False,True,True,10,12,12,2,True,False
organic-demo-078,located,1,hallucinated,False,True,True,10,12,12,2,True,False
organic-demo-078,located,2,hallucinated,False,False,True,10,12,13,3,True,False
organic-demo-078,located,3,hallucinated,False,True,True,10,12,12,2,True,False
organic-demo-078,specific,1,hallucinated,False,False,False,10,12,13,3,True,True
organic-demo-078,specific,2,hallucinated,False,True,True,10,12,13,3,True,False
organic-demo-078,specific,3,hallucinated,False,False,False,10,12,13,3,True,True
organic-demo-078,adaptive,1,hallucinated,False,False,False,10,12,13,3,True,True
organic-demo-078,adaptive,2,hallucinated,False,True,True,10,12,13,3,True,False
organic-demo-078,adaptive,3,hallucinated,False,False,False,10,12,13,3,True,True
organic-demo-078,recompute,1,hallucinated,False,True,True,10,12,12,2,True,False
organic-demo-078,recompute,2,hallucinated,False,False,False,10,12,12,2,True,True
organic-demo-078,recompute,3,hallucinated,False,True,True,10,12,12,2,True,False
organic-demo-079,none,1,arithmetic_error,False,False,False,11,11,11,0,True,True
organic-demo-079,none,2,arithmetic_error,False,False,False,11,11,11,0,True,True
organic-demo-079,none,3,arithmetic_error,False,False,False,11,11,11,0,True,True
organic-demo-079,resample,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-079,resample,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-079,resample,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-079,generic,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-079,generic,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-079,generic,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-079,located,1,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-079,located,2,arithmetic_error,False,False,False,9,11,13,4,True,True
organic-demo-079,located,3,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-079,specific,1,arithmetic_error,False,True,True,9,11,12,3,True,False
organic-demo-079,specific,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-079,specific,3,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-079,adaptive,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-079,adaptive,2,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-079,adaptive,3,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-079,recompute,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-079,recompute,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-079,recompute,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-081,none,1,arithmetic_error,False,False,False,11,11,11,0,True,True
organic-demo-081,none,2,arithmetic_error,False,False,False,11,11,11,0,True,True
organic-demo-081,none,3,arithmetic_error,False,False,False,11,11,11,0,True,True
organic-demo-081,resample,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-081,resample,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-081,resample,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-081,generic,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-081,generic,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-081,generic,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-081,located,1,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-081,located,2,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-081,located,3,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-081,specific,1,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-081,specific,2,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-081,specific,3,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-081,adaptive,1,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-081,adaptive,2,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-081,adaptive,3,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-081,recompute,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-081,recompute,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-081,recompute,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-082,none,1,arithmetic_error,False,False,False,11,11,11,0,True,True
organic-demo-082,none,2,arithmetic_error,False,False,False,11,11,11,0,True,True
organic-demo-082,none,3,arithmetic_error,False,False,False,11,11,11,0,True,True
organic-demo-082,resample,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-082,resample,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-082,resample,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-082,generic,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-082,generic,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-082,generic,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-082,located,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-082,located,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-082,located,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-082,specific,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-082,specific,2,arithmetic_error,False,True,True,9,11,12,3,True,False
organic-demo-082,specific,3,arithmetic_error,False,True,True,9,11,12,3,True,False
organic-demo-082,adaptive,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-082,adaptive,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-082,adaptive,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-082,recompute,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-082,recompute,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-082,recompute,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-084,none,1,arithmetic_error,False,False,False,11,11,11,0,True,True
organic-demo-084,none,2,arithmetic_error,False,False,False,11,11,11,0,True,True
organic-demo-084,none,3,arithmetic_error,False,False,False,11,11,11,0,True,True
organic-demo-084,resample,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-084,resample,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-084,resample,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-084,generic,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-084,generic,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-084,generic,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-084,located,1,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-084,located,2,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-084,located,3,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-084,specific,1,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-084,specific,2,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-084,specific,3,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-084,adaptive,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-084,adaptive,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-084,adaptive,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-084,recompute,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-084,recompute,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-084,recompute,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-086,none,1,arithmetic_error,False,False,False,11,11,11,0,True,True
organic-demo-086,none,2,arithmetic_error,False,False,False,11,11,11,0,True,True
organic-demo-086,none,3,arithmetic_error,False,False,False,11,11,11,0,True,True
organic-demo-086,resample,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-086,resample,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-086,resample,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-086,generic,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-086,generic,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-086,generic,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-086,located,1,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-086,located,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-086,located,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-086,specific,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-086,specific,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-086,specific,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-086,adaptive,1,arithmetic_error,False,False,False,9,11,10,1,True,True
organic-demo-086,adaptive,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-086,adaptive,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-086,recompute,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-086,recompute,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-086,recompute,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-087,none,1,arithmetic_error,False,False,False,12,12,12,0,True,True
organic-demo-087,none,2,arithmetic_error,False,False,False,12,12,12,0,True,True
organic-demo-087,none,3,arithmetic_error,False,False,False,12,12,12,0,True,True
organic-demo-087,resample,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-087,resample,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-087,resample,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-087,generic,1,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-087,generic,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-087,generic,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-087,located,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-087,located,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-087,located,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-087,specific,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-087,specific,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-087,specific,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-087,adaptive,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-087,adaptive,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-087,adaptive,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-087,recompute,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-087,recompute,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-087,recompute,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-089,none,1,hallucinated,False,False,False,12,12,12,0,True,True
organic-demo-089,none,2,hallucinated,False,False,False,12,12,12,0,True,True
organic-demo-089,none,3,hallucinated,False,False,False,12,12,12,0,True,True
organic-demo-089,resample,1,hallucinated,False,False,False,10,12,12,2,True,True
organic-demo-089,resample,2,hallucinated,False,False,False,10,12,12,2,True,True
organic-demo-089,resample,3,hallucinated,False,True,True,10,12,12,2,True,False
organic-demo-089,generic,1,hallucinated,False,False,False,10,12,12,2,True,True
organic-demo-089,generic,2,hallucinated,False,False,False,10,12,12,2,True,True
organic-demo-089,generic,3,hallucinated,False,False,False,10,12,12,2,True,True
organic-demo-089,located,1,hallucinated,False,True,True,10,12,12,2,True,False
organic-demo-089,located,2,hallucinated,False,True,True,10,12,12,2,True,False
organic-demo-089,located,3,hallucinated,False,True,True,10,12,12,2,True,False
organic-demo-089,specific,1,hallucinated,False,False,False,10,12,12,2,True,True
organic-demo-089,specific,2,hallucinated,False,False,False,10,12,12,2,True,True
organic-demo-089,specific,3,hallucinated,False,False,False,10,12,12,2,True,True
organic-demo-089,adaptive,1,hallucinated,False,False,False,10,12,12,2,True,True
organic-demo-089,adaptive,2,hallucinated,False,False,False,10,12,12,2,True,True
organic-demo-089,adaptive,3,hallucinated,False,False,False,10,12,12,2,True,True
organic-demo-089,recompute,1,hallucinated,False,True,True,10,12,12,2,True,False
organic-demo-089,recompute,2,hallucinated,False,False,False,10,12,12,2,True,True
organic-demo-089,recompute,3,hallucinated,False,False,False,10,12,12,2,True,True
organic-demo-091,none,1,arithmetic_error,False,False,False,12,12,12,0,True,True
organic-demo-091,none,2,arithmetic_error,False,False,False,12,12,12,0,True,True
organic-demo-091,none,3,arithmetic_error,False,False,False,12,12,12,0,True,True
organic-demo-091,resample,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-091,resample,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-091,resample,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-091,generic,1,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-091,generic,2,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-091,generic,3,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-091,located,1,arithmetic_error,False,False,False,10,12,13,3,True,True
organic-demo-091,located,2,arithmetic_error,False,True,True,10,12,13,3,True,False
organic-demo-091,located,3,arithmetic_error,False,True,True,10,12,13,3,True,False
organic-demo-091,specific,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-091,specific,2,arithmetic_error,False,False,False,10,12,13,3,True,True
organic-demo-091,specific,3,arithmetic_error,False,True,True,10,12,13,3,True,False
organic-demo-091,adaptive,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-091,adaptive,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-091,adaptive,3,arithmetic_error,False,False,False,10,12,13,3,True,True
organic-demo-091,recompute,1,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-091,recompute,2,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-091,recompute,3,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-092,none,1,incomplete,False,False,True,9,9,9,0,True,True
organic-demo-092,none,2,incomplete,False,False,True,9,9,9,0,True,True
organic-demo-092,none,3,incomplete,False,False,True,9,9,9,0,True,True
organic-demo-092,resample,1,incomplete,False,True,True,7,9,12,5,True,False
organic-demo-092,resample,2,incomplete,False,True,True,7,9,12,5,True,False
organic-demo-092,resample,3,incomplete,False,True,True,7,9,12,5,True,False
organic-demo-092,generic,1,incomplete,False,False,False,7,9,9,2,True,True
organic-demo-092,generic,2,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-092,generic,3,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-092,located,1,incomplete,False,True,True,7,9,12,5,True,False
organic-demo-092,located,2,incomplete,False,False,False,7,9,11,4,True,True
organic-demo-092,located,3,incomplete,False,True,True,7,9,12,5,True,False
organic-demo-092,specific,1,incomplete,False,False,False,7,9,11,4,True,True
organic-demo-092,specific,2,incomplete,False,False,False,7,9,11,4,True,True
organic-demo-092,specific,3,incomplete,False,False,False,7,9,11,4,True,True
organic-demo-092,adaptive,1,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-092,adaptive,2,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-092,adaptive,3,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-092,recompute,1,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-092,recompute,2,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-092,recompute,3,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-093,none,1,incomplete,False,False,True,9,9,9,0,True,True
organic-demo-093,none,2,incomplete,False,False,True,9,9,9,0,True,True
organic-demo-093,none,3,incomplete,False,False,True,9,9,9,0,True,True
organic-demo-093,resample,1,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-093,resample,2,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-093,resample,3,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-093,generic,1,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-093,generic,2,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-093,generic,3,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-093,located,1,incomplete,False,False,False,7,9,12,5,True,True
organic-demo-093,located,2,incomplete,False,False,False,7,9,12,5,True,True
organic-demo-093,located,3,incomplete,False,True,True,7,9,12,5,True,False
organic-demo-093,specific,1,incomplete,False,False,False,7,9,11,4,True,True
organic-demo-093,specific,2,incomplete,False,False,False,7,9,14,7,True,True
organic-demo-093,specific,3,incomplete,False,False,False,7,9,12,5,True,True
organic-demo-093,adaptive,1,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-093,adaptive,2,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-093,adaptive,3,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-093,recompute,1,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-093,recompute,2,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-093,recompute,3,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-094,none,1,arithmetic_error,False,False,False,12,12,12,0,True,True
organic-demo-094,none,2,arithmetic_error,False,False,False,12,12,12,0,True,True
organic-demo-094,none,3,arithmetic_error,False,False,False,12,12,12,0,True,True
organic-demo-094,resample,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-094,resample,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-094,resample,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-094,generic,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-094,generic,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-094,generic,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-094,located,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-094,located,2,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-094,located,3,arithmetic_error,False,True,True,10,12,13,3,True,False
organic-demo-094,specific,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-094,specific,2,arithmetic_error,False,True,True,10,12,13,3,True,False
organic-demo-094,specific,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-094,adaptive,1,arithmetic_error,False,True,True,10,12,13,3,True,False
organic-demo-094,adaptive,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-094,adaptive,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-094,recompute,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-094,recompute,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-094,recompute,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-098,none,1,arithmetic_error,False,False,False,12,12,12,0,True,True
organic-demo-098,none,2,arithmetic_error,False,False,False,12,12,12,0,True,True
organic-demo-098,none,3,arithmetic_error,False,False,False,12,12,12,0,True,True
organic-demo-098,resample,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-098,resample,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-098,resample,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-098,generic,1,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-098,generic,2,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-098,generic,3,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-098,located,1,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-098,located,2,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-098,located,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-098,specific,1,arithmetic_error,False,False,False,10,12,11,1,True,True
organic-demo-098,specific,2,arithmetic_error,False,True,True,10,12,13,3,True,False
organic-demo-098,specific,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-098,adaptive,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-098,adaptive,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-098,adaptive,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-098,recompute,1,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-098,recompute,2,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-098,recompute,3,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-103,none,1,hallucinated,False,False,False,11,11,11,0,True,True
organic-demo-103,none,2,hallucinated,False,False,False,11,11,11,0,True,True
organic-demo-103,none,3,hallucinated,False,False,False,11,11,11,0,True,True
organic-demo-103,resample,1,hallucinated,False,False,False,9,11,11,2,True,True
organic-demo-103,resample,2,hallucinated,False,False,False,9,11,11,2,True,True
organic-demo-103,resample,3,hallucinated,False,False,False,9,11,11,2,True,True
organic-demo-103,generic,1,hallucinated,False,False,False,9,11,11,2,True,True
organic-demo-103,generic,2,hallucinated,False,False,False,9,11,11,2,True,True
organic-demo-103,generic,3,hallucinated,False,False,False,9,11,11,2,True,True
organic-demo-103,located,1,hallucinated,False,False,False,9,11,12,3,True,True
organic-demo-103,located,2,hallucinated,False,True,True,9,11,12,3,True,False
organic-demo-103,located,3,hallucinated,False,False,False,9,11,12,3,True,True
organic-demo-103,specific,1,hallucinated,False,True,True,9,11,12,3,True,False
organic-demo-103,specific,2,hallucinated,False,False,False,9,11,11,2,True,True
organic-demo-103,specific,3,hallucinated,False,False,False,9,11,11,2,True,True
organic-demo-103,adaptive,1,hallucinated,False,True,True,9,11,12,3,True,False
organic-demo-103,adaptive,2,hallucinated,False,True,True,9,11,12,3,True,False
organic-demo-103,adaptive,3,hallucinated,False,True,True,9,11,12,3,True,False
organic-demo-103,recompute,1,hallucinated,False,False,False,9,11,11,2,True,True
organic-demo-103,recompute,2,hallucinated,False,False,False,9,11,11,2,True,True
organic-demo-103,recompute,3,hallucinated,False,False,False,9,11,11,2,True,True
organic-demo-106,none,1,arithmetic_error,False,False,False,12,12,12,0,True,True
organic-demo-106,none,2,arithmetic_error,False,False,False,12,12,12,0,True,True
organic-demo-106,none,3,arithmetic_error,False,False,False,12,12,12,0,True,True
organic-demo-106,resample,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-106,resample,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-106,resample,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-106,generic,1,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-106,generic,2,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-106,generic,3,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-106,located,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-106,located,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-106,located,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-106,specific,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-106,specific,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-106,specific,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-106,adaptive,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-106,adaptive,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-106,adaptive,3,arithmetic_error,False,False,False,10,12,13,3,True,True
organic-demo-106,recompute,1,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-106,recompute,2,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-106,recompute,3,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-108,none,1,arithmetic_error,False,False,False,11,11,11,0,True,True
organic-demo-108,none,2,arithmetic_error,False,False,False,11,11,11,0,True,True
organic-demo-108,none,3,arithmetic_error,False,False,False,11,11,11,0,True,True
organic-demo-108,resample,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-108,resample,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-108,resample,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-108,generic,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-108,generic,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-108,generic,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-108,located,1,arithmetic_error,False,True,True,9,11,12,3,True,False
organic-demo-108,located,2,arithmetic_error,False,True,True,9,11,12,3,True,False
organic-demo-108,located,3,arithmetic_error,False,True,True,9,11,12,3,True,False
organic-demo-108,specific,1,arithmetic_error,False,True,True,9,11,12,3,True,False
organic-demo-108,specific,2,arithmetic_error,False,True,True,9,11,12,3,True,False
organic-demo-108,specific,3,arithmetic_error,False,True,True,9,11,12,3,True,False
organic-demo-108,adaptive,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-108,adaptive,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-108,adaptive,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-108,recompute,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-108,recompute,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-108,recompute,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-113,none,1,arithmetic_error,False,False,False,12,12,12,0,True,True
organic-demo-113,none,2,arithmetic_error,False,False,False,12,12,12,0,True,True
organic-demo-113,none,3,arithmetic_error,False,False,False,12,12,12,0,True,True
organic-demo-113,resample,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-113,resample,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-113,resample,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-113,generic,1,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-113,generic,2,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-113,generic,3,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-113,located,1,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-113,located,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-113,located,3,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-113,specific,1,arithmetic_error,False,False,False,10,12,13,3,True,True
organic-demo-113,specific,2,arithmetic_error,False,True,True,10,12,13,3,True,False
organic-demo-113,specific,3,arithmetic_error,False,False,False,10,12,13,3,True,True
organic-demo-113,adaptive,1,arithmetic_error,False,False,False,10,12,13,3,True,True
organic-demo-113,adaptive,2,arithmetic_error,False,False,False,10,12,13,3,True,True
organic-demo-113,adaptive,3,arithmetic_error,False,False,False,10,12,13,3,True,True
