dataset,episode_id,failure_class,is_content,det_esn_cusum_max,det_delta_mahalanobis,det_hybrid_weighted50,det_grounding,det_hybrid_weighted_g,det_hybrid_content_gate,det_hybrid_adaptive,det_hybrid_logistic,det_hybrid_logistic_g,det_joint_budget
ollama_llama8b,real-looping-017,looping,False,True,True,True,True,True,True,True,True,True,True
ollama_llama8b,real-looping-020,looping,False,True,True,True,True,True,True,True,True,True,True
ollama_llama8b,real-looping-024,looping,False,True,True,True,True,True,True,True,True,True,True
ollama_llama8b,real-looping-027,looping,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-looping-028,looping,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-looping-029,looping,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-looping-031,looping,False,False,True,False,True,False,True,False,True,True,False
ollama_llama8b,real-looping-034,looping,False,False,True,False,False,False,False,False,True,True,False
ollama_llama8b,real-looping-035,looping,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-looping-036,looping,False,False,True,False,False,False,False,False,True,True,False
ollama_llama8b,real-looping-037,looping,False,True,True,True,True,True,True,True,True,True,True
ollama_llama8b,real-looping-039,looping,False,True,True,True,True,True,True,True,True,True,True
ollama_llama8b,real-looping-041,looping,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-looping-042,looping,False,False,True,False,False,False,False,False,True,True,False
ollama_llama8b,real-looping-043,looping,False,False,True,False,False,False,False,False,True,True,False
ollama_llama8b,real-looping-044,looping,False,True,True,True,True,True,True,True,True,True,True
ollama_llama8b,real-looping-046,looping,False,True,True,True,True,True,True,True,True,True,True
ollama_llama8b,real-looping-050,looping,False,False,True,False,False,False,False,False,True,True,False
ollama_llama8b,real-looping-051,looping,False,False,True,False,True,False,False,False,True,True,False
ollama_llama8b,real-looping-053,looping,False,True,True,True,True,True,True,True,True,True,True
ollama_llama8b,real-looping-054,looping,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-looping-057,looping,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-looping-058,looping,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-goal_drift-000,goal_drift,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-goal_drift-001,goal_drift,False,True,True,True,True,True,True,True,True,True,True
ollama_llama8b,real-goal_drift-007,goal_drift,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-goal_drift-010,goal_drift,False,True,True,True,True,True,True,True,True,True,True
ollama_llama8b,real-goal_drift-011,goal_drift,False,True,True,True,True,True,True,True,True,True,True
ollama_llama8b,real-goal_drift-013,goal_drift,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-goal_drift-014,goal_drift,False,False,False,False,False,False,False,False,True,True,False
ollama_llama8b,real-goal_drift-017,goal_drift,False,True,True,True,True,True,True,True,True,True,True
ollama_llama8b,real-goal_drift-020,goal_drift,False,True,True,True,True,True,True,True,True,True,True
ollama_llama8b,real-goal_drift-024,goal_drift,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-goal_drift-027,goal_drift,False,False,True,False,False,False,False,False,True,True,False
ollama_llama8b,real-goal_drift-028,goal_drift,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-goal_drift-029,goal_drift,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-goal_drift-031,goal_drift,False,False,True,False,True,False,False,False,True,False,False
ollama_llama8b,real-goal_drift-035,goal_drift,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-goal_drift-036,goal_drift,False,False,True,False,False,False,False,False,True,False,False
ollama_llama8b,real-goal_drift-037,goal_drift,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-goal_drift-039,goal_drift,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-goal_drift-041,goal_drift,False,False,True,False,False,False,False,False,True,False,False
ollama_llama8b,real-goal_drift-042,goal_drift,False,False,True,False,False,False,False,False,True,False,False
ollama_llama8b,real-goal_drift-043,goal_drift,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-goal_drift-044,goal_drift,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-goal_drift-046,goal_drift,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-goal_drift-047,goal_drift,False,False,True,False,False,False,False,False,True,False,False
ollama_llama8b,real-goal_drift-048,goal_drift,False,False,True,False,False,False,False,False,True,True,False
ollama_llama8b,real-goal_drift-050,goal_drift,False,False,True,False,False,False,False,False,False,False,False
ollama_llama8b,real-goal_drift-051,goal_drift,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-goal_drift-053,goal_drift,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-goal_drift-054,goal_drift,False,False,True,False,False,False,False,False,False,False,False
ollama_llama8b,real-goal_drift-055,goal_drift,False,False,True,False,False,False,False,False,True,False,False
ollama_llama8b,real-goal_drift-057,goal_drift,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-goal_drift-058,goal_drift,False,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-001,context_corruption,True,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-002,context_corruption,True,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-007,context_corruption,True,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-010,context_corruption,True,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-011,context_corruption,True,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-012,context_corruption,True,False,True,False,False,False,False,False,True,True,False
ollama_llama8b,real-context_corruption-013,context_corruption,True,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-017,context_corruption,True,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-020,context_corruption,True,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-021,context_corruption,True,False,False,False,False,False,False,False,True,True,False
ollama_llama8b,real-context_corruption-024,context_corruption,True,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-027,context_corruption,True,False,True,False,False,False,False,False,True,False,False
ollama_llama8b,real-context_corruption-028,context_corruption,True,True,False,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-029,context_corruption,True,True,False,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-031,context_corruption,True,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-034,context_corruption,True,True,False,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-035,context_corruption,True,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-036,context_corruption,True,True,False,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-037,context_corruption,True,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-039,context_corruption,True,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-041,context_corruption,True,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-042,context_corruption,True,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-043,context_corruption,True,True,False,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-044,context_corruption,True,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-046,context_corruption,True,True,False,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-048,context_corruption,True,False,True,False,False,False,False,False,True,True,False
ollama_llama8b,real-context_corruption-050,context_corruption,True,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-051,context_corruption,True,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-053,context_corruption,True,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-055,context_corruption,True,False,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-057,context_corruption,True,True,True,True,False,True,True,True,True,True,True
ollama_llama8b,real-context_corruption-058,context_corruption,True,True,False,True,False,True,True,True,False,True,True
real_gemini_long,real-looping-000,looping,False,False,False,False,False,False,False,False,False,False,False
real_gemini_long,real-looping-001,looping,False,True,True,True,False,True,True,True,True,True,True
real_gemini_long,real-looping-002,looping,False,True,True,True,True,True,True,True,True,True,True
real_gemini_long,real-looping-003,looping,False,True,False,True,False,True,True,True,True,True,True
real_gemini_long,real-looping-005,looping,False,True,False,True,False,True,True,True,True,True,True
real_gemini_long,real-looping-007,looping,False,True,True,True,False,True,True,True,True,True,True
real_gemini_long,real-looping-008,looping,False,False,False,False,False,False,False,False,False,False,False
real_gemini_long,real-looping-009,looping,False,False,False,False,False,False,False,False,False,False,False
real_gemini_long,real-looping-010,looping,False,True,False,True,False,True,True,True,True,True,True
real_gemini_long,real-looping-011,looping,False,True,False,True,False,True,True,True,True,True,True
real_gemini_long,real-looping-012,looping,False,False,False,False,False,False,False,False,False,False,False
real_gemini_long,real-looping-013,looping,False,False,False,False,False,False,False,False,False,False,False
real_gemini_long,real-tool_cascade-002,tool_cascade,False,False,False,False,False,False,False,False,False,False,False
real_gemini_long,real-tool_cascade-005,tool_cascade,False,False,False,False,True,False,False,False,False,False,False
real_gemini_long,real-tool_cascade-008,tool_cascade,False,False,False,False,True,False,False,False,False,False,False
real_gemini_long,real-tool_cascade-009,tool_cascade,False,False,False,False,True,False,False,False,False,False,False
real_gemini_long,real-tool_cascade-010,tool_cascade,False,True,False,True,True,True,True,True,False,False,True
real_gemini_long,real-tool_cascade-012,tool_cascade,False,False,False,False,True,False,True,False,False,False,False
real_gemini_long,real-rate_limit-002,rate_limit,False,True,False,True,True,True,True,True,True,True,True
real_gemini_long,real-rate_limit-005,rate_limit,False,True,False,True,False,True,True,True,True,True,True
real_gemini_long,real-rate_limit-007,rate_limit,False,False,False,False,False,False,False,False,False,False,False
real_gemini_long,real-rate_limit-008,rate_limit,False,False,False,False,True,False,False,False,False,False,False
real_gemini_long,real-rate_limit-009,rate_limit,False,False,False,False,False,False,False,False,False,False,False
real_gemini_long,real-rate_limit-010,rate_limit,False,True,False,True,False,True,True,True,True,True,True
real_gemini_long,real-rate_limit-013,rate_limit,False,False,False,False,True,False,False,False,False,False,False
real_gemini_long,real-timeout-000,timeout,False,True,True,True,True,True,True,True,True,True,True
real_gemini_long,real-timeout-001,timeout,False,False,False,False,False,False,False,False,False,False,False
real_gemini_long,real-timeout-002,timeout,False,True,False,True,False,True,True,True,True,True,True
real_gemini_long,real-timeout-005,timeout,False,True,False,True,False,True,True,True,True,True,True
real_gemini_long,real-timeout-007,timeout,False,False,False,False,False,False,False,False,False,False,False
real_gemini_long,real-timeout-008,timeout,False,False,False,False,False,False,False,False,False,False,False
real_gemini_long,real-timeout-009,timeout,False,False,False,False,False,False,False,False,False,False,False
real_gemini_long,real-timeout-010,timeout,False,True,False,True,False,True,True,True,True,True,True
real_gemini_long,real-timeout-012,timeout,False,False,True,False,False,False,False,False,False,False,False
real_gemini_long,real-wrong_document-000,wrong_document,True,False,False,False,False,False,True,True,False,False,False
real_gemini_long,real-wrong_document-002,wrong_document,True,False,False,False,False,False,True,True,False,False,False
real_gemini_long,real-wrong_document-005,wrong_document,True,False,False,False,False,False,True,True,False,False,False
real_gemini_long,real-wrong_document-007,wrong_document,True,False,False,False,False,False,True,True,False,False,False
real_gemini_long,real-wrong_document-008,wrong_document,True,False,False,False,False,False,True,True,False,False,False
real_gemini_long,real-wrong_document-009,wrong_document,True,False,False,False,False,False,True,True,False,False,False
real_gemini_long,real-wrong_document-010,wrong_document,True,True,False,True,False,True,True,True,True,True,True
real_gemini_long,real-wrong_document-011,wrong_document,True,False,True,False,False,False,True,True,False,False,False
real_gemini_long,real-wrong_document-012,wrong_document,True,False,False,False,False,False,True,True,False,False,False
real_gemini_long,real-wrong_document-013,wrong_document,True,False,False,False,False,False,True,True,False,False,False
real_gemini_long,real-malformed_json-000,malformed_json,True,False,False,False,True,True,True,True,False,False,True
real_gemini_long,real-malformed_json-001,malformed_json,True,False,False,False,True,True,True,True,False,False,True
real_gemini_long,real-malformed_json-002,malformed_json,True,False,False,False,True,True,True,True,False,False,True
real_gemini_long,real-malformed_json-003,malformed_json,True,False,False,False,True,True,True,True,False,False,True
real_gemini_long,real-malformed_json-005,malformed_json,True,False,False,False,True,True,True,True,False,False,True
real_gemini_long,real-malformed_json-008,malformed_json,True,False,False,False,True,True,True,True,False,False,True
real_gemini_long,real-malformed_json-009,malformed_json,True,True,False,False,True,True,True,True,False,True,True
real_gemini_long,real-malformed_json-010,malformed_json,True,True,False,True,True,True,True,True,True,True,True
real_gemini_long,real-malformed_json-011,malformed_json,True,False,False,False,True,True,True,True,False,False,True
real_gemini_long,real-malformed_json-012,malformed_json,True,False,False,False,True,True,True,True,False,False,True
real_gemini_long,real-malformed_json-013,malformed_json,True,False,False,False,True,True,True,True,False,False,True
real_gemini_long,real-context_corruption-000,context_corruption,True,True,False,True,True,True,True,True,True,True,True
real_gemini_long,real-context_corruption-001,context_corruption,True,True,False,True,True,True,True,True,False,True,True
real_gemini_long,real-context_corruption-002,context_corruption,True,True,False,True,True,True,True,True,True,True,True
real_gemini_long,real-context_corruption-005,context_corruption,True,False,False,False,False,False,False,False,False,False,False
real_gemini_long,real-context_corruption-008,context_corruption,True,True,False,True,True,True,True,True,True,True,True
real_gemini_long,real-context_corruption-009,context_corruption,True,False,False,False,True,True,True,True,False,False,True
real_gemini_long,real-context_corruption-010,context_corruption,True,True,False,True,True,True,True,True,True,True,True
real_gemini_long,real-context_corruption-011,context_corruption,True,False,False,False,False,False,False,False,False,False,False
real_gemini_long,real-context_corruption-012,context_corruption,True,True,False,True,True,True,True,True,True,True,True
real_gemini_long,real-context_corruption-013,context_corruption,True,True,False,True,True,True,True,True,True,True,True
real_research7b_long_ext,real-looping-000,looping,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-looping-001,looping,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-looping-002,looping,False,True,True,True,True,True,True,True,True,True,True
real_research7b_long_ext,real-looping-003,looping,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-looping-004,looping,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-looping-005,looping,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-looping-006,looping,False,True,True,True,True,True,True,True,True,True,True
real_research7b_long_ext,real-looping-007,looping,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-looping-008,looping,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-looping-009,looping,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-looping-010,looping,False,True,False,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-looping-011,looping,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-looping-012,looping,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-tool_cascade-000,tool_cascade,False,True,False,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-tool_cascade-001,tool_cascade,False,True,False,True,True,True,True,True,True,True,True
real_research7b_long_ext,real-tool_cascade-002,tool_cascade,False,True,False,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-tool_cascade-003,tool_cascade,False,True,False,True,True,True,True,True,True,True,True
real_research7b_long_ext,real-tool_cascade-004,tool_cascade,False,True,True,True,True,True,True,True,True,True,True
real_research7b_long_ext,real-tool_cascade-005,tool_cascade,False,True,True,True,True,True,True,True,True,True,True
real_research7b_long_ext,real-tool_cascade-006,tool_cascade,False,True,False,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-tool_cascade-007,tool_cascade,False,True,True,True,True,True,True,True,True,True,True
real_research7b_long_ext,real-tool_cascade-008,tool_cascade,False,True,False,True,True,True,True,True,True,True,True
real_research7b_long_ext,real-tool_cascade-009,tool_cascade,False,True,False,True,True,True,True,True,True,True,True
real_research7b_long_ext,real-tool_cascade-010,tool_cascade,False,True,False,True,True,True,True,True,True,True,True
real_research7b_long_ext,real-tool_cascade-011,tool_cascade,False,True,True,True,True,True,True,True,True,True,True
real_research7b_long_ext,real-tool_cascade-012,tool_cascade,False,True,True,True,True,True,True,True,True,True,True
real_research7b_long_ext,real-rate_limit-000,rate_limit,False,False,True,False,False,False,False,False,False,False,False
real_research7b_long_ext,real-rate_limit-001,rate_limit,False,False,True,False,False,False,False,False,False,False,False
real_research7b_long_ext,real-rate_limit-002,rate_limit,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-rate_limit-003,rate_limit,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-rate_limit-004,rate_limit,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-rate_limit-005,rate_limit,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-rate_limit-006,rate_limit,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-rate_limit-007,rate_limit,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-rate_limit-008,rate_limit,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-rate_limit-009,rate_limit,False,True,False,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-rate_limit-010,rate_limit,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-rate_limit-011,rate_limit,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-rate_limit-012,rate_limit,False,True,False,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-timeout-000,timeout,False,True,False,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-timeout-001,timeout,False,True,False,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-timeout-002,timeout,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-timeout-003,timeout,False,True,False,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-timeout-004,timeout,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-timeout-005,timeout,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-timeout-006,timeout,False,True,False,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-timeout-007,timeout,False,True,False,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-timeout-008,timeout,False,True,False,True,True,True,True,True,True,True,True
real_research7b_long_ext,real-timeout-009,timeout,False,True,False,True,True,True,True,True,True,True,True
real_research7b_long_ext,real-timeout-010,timeout,False,True,True,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-timeout-011,timeout,False,True,False,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-timeout-012,timeout,False,True,False,True,False,True,True,True,True,True,True
real_research7b_long_ext,real-wrong_document-000,wrong_document,True,False,False,False,False,False,True,True,False,False,False
real_research7b_long_ext,real-wrong_document-001,wrong_document,True,False,False,False,False,False,True,True,False,False,False
real_research7b_long_ext,real-wrong_document-002,wrong_document,True,False,False,False,True,False,True,True,False,True,False
real_research7b_long_ext,real-wrong_document-003,wrong_document,True,False,False,False,False,False,True,True,False,True,False
real_research7b_long_ext,real-wrong_document-004,wrong_document,True,False,False,False,False,False,True,True,False,False,False
real_research7b_long_ext,real-wrong_document-005,wrong_document,True,False,False,False,False,False,True,True,False,True,False
real_research7b_long_ext,real-wrong_document-006,wrong_document,True,False,False,False,False,False,True,True,False,False,False
real_research7b_long_ext,real-wrong_document-007,wrong_document,True,False,False,False,False,False,True,True,False,True,False
real_research7b_long_ext,real-wrong_document-008,wrong_document,True,False,False,False,False,False,True,True,False,True,False
real_research7b_long_ext,real-wrong_document-009,wrong_document,True,False,False,False,False,False,True,True,False,True,False
real_research7b_long_ext,real-wrong_document-010,wrong_document,True,False,False,False,False,False,True,True,False,False,False
real_research7b_long_ext,real-wrong_document-011,wrong_document,True,False,False,False,False,False,True,True,False,False,False
real_research7b_long_ext,real-wrong_document-012,wrong_document,True,False,False,False,False,False,True,True,False,True,False
real_research7b_long_ext,real-malformed_json-000,malformed_json,True,False,False,False,True,True,True,True,False,True,True
real_research7b_long_ext,real-malformed_json-001,malformed_json,True,False,False,False,True,True,True,True,False,True,True
real_research7b_long_ext,real-malformed_json-002,malformed_json,True,False,False,False,True,True,True,True,False,True,True
real_research7b_long_ext,real-malformed_json-003,malformed_json,True,True,False,False,True,True,True,True,False,True,True
real_research7b_long_ext,real-malformed_json-004,malformed_json,True,False,False,False,True,True,True,True,False,True,True
real_research7b_long_ext,real-malformed_json-005,malformed_json,True,False,False,False,True,True,True,True,False,True,True
real_research7b_long_ext,real-malformed_json-006,malformed_json,True,False,False,False,True,True,True,True,False,True,True
real_research7b_long_ext,real-malformed_json-007,malformed_json,True,False,False,False,True,True,True,True,False,True,True
real_research7b_long_ext,real-malformed_json-008,malformed_json,True,False,False,False,True,True,True,True,False,True,True
real_research7b_long_ext,real-malformed_json-009,malformed_json,True,False,False,False,True,True,True,True,False,True,True
real_research7b_long_ext,real-malformed_json-010,malformed_json,True,True,False,False,True,True,True,True,False,True,True
real_research7b_long_ext,real-malformed_json-011,malformed_json,True,False,False,False,True,True,True,True,False,True,True
real_research7b_long_ext,real-malformed_json-012,malformed_json,True,False,False,False,True,True,True,True,False,True,True
real_research7b_long_ext,real-context_corruption-000,context_corruption,True,False,False,False,True,True,True,True,False,False,True
real_research7b_long_ext,real-context_corruption-001,context_corruption,True,False,False,False,True,True,True,True,False,True,True
real_research7b_long_ext,real-context_corruption-002,context_corruption,True,False,False,False,True,True,True,True,False,False,True
real_research7b_long_ext,real-context_corruption-003,context_corruption,True,False,False,False,True,True,True,True,False,False,True
real_research7b_long_ext,real-context_corruption-004,context_corruption,True,False,False,False,True,True,True,True,False,False,True
real_research7b_long_ext,real-context_corruption-005,context_corruption,True,False,False,False,True,True,True,True,False,False,True
real_research7b_long_ext,real-context_corruption-006,context_corruption,True,False,False,False,True,True,True,True,False,False,True
real_research7b_long_ext,real-context_corruption-007,context_corruption,True,False,False,False,True,True,True,True,False,True,True
real_research7b_long_ext,real-context_corruption-008,context_corruption,True,False,False,False,True,True,True,True,False,False,True
real_research7b_long_ext,real-context_corruption-009,context_corruption,True,False,False,False,True,True,True,True,False,True,True
real_research7b_long_ext,real-context_corruption-010,context_corruption,True,False,False,False,True,True,True,True,False,False,True
real_research7b_long_ext,real-context_corruption-011,context_corruption,True,False,False,False,True,True,True,True,False,True,True
real_research7b_long_ext,real-context_corruption-012,context_corruption,True,False,False,False,True,True,True,True,False,False,True
